Chargeback Date,Chargeback ID,Amount,Business Unit,Product,Reason Code,Status
2024-01-02,CB-1004070,261.51,Consumer,Mobile Plans,4855,Won
2024-01-02,CB-1004087,340.24,Consumer,Streaming Add-on,4837,Won
2024-01-02,CB-1004094,140.43,Consumer,Device Protection,4837,Lost
2024-01-02,CB-1004097,232.96,Consumer,Device Protection,7030,Pending
2024-01-02,CB-1004146,512.33,Wholesale,IoT SIM,7030,Won
2024-01-03,CB-1004002,844.65,Enterprise,Cloud Services,4870,Pending
2024-01-03,CB-1004024,330.05,Enterprise,Managed Support,4863,Won
2024-01-03,CB-1004060,257.22,Consumer,Mobile Plans,4837,Won
2024-01-03,CB-1004061,126.51,Consumer,Mobile Plans,4871,Lost
2024-01-03,CB-1004102,331.98,Consumer,Device Protection,4837,Pending
2024-01-04,CB-1004083,380.91,Consumer,Streaming Add-on,7030,Won
2024-01-04,CB-1004107,131.20,Consumer,Device Protection,4870,Pending
2024-01-04,CB-1004149,557.26,Wholesale,IoT SIM,7030,Lost
2024-01-05,CB-1004039,441.32,Enterprise,Managed Support,4855,Lost
2024-01-05,CB-1004088,342.80,Consumer,Streaming Add-on,7030,Pending
2024-01-05,CB-1004095,185.07,Consumer,Device Protection,4837,Won
2024-01-05,CB-1004109,182.53,Wholesale,Bulk Voice,4871,Pending
2024-01-05,CB-1004115,406.09,Wholesale,Bulk Voice,4863,Pending
2024-01-06,CB-1004014,424.99,Enterprise,Cloud Services,4863,Lost
2024-01-06,CB-1004023,309.96,Enterprise,Managed Support,4855,Pending
2024-01-06,CB-1004048,485.98,Enterprise,Platform API,4855,Won
2024-01-07,CB-1003998,525.63,Enterprise,Cloud Services,4837,Won
2024-01-07,CB-1004007,579.04,Enterprise,Cloud Services,4837,Won
2024-01-07,CB-1004123,567.83,Wholesale,Bulk Voice,4870,Pending
2024-01-07,CB-1004129,305.09,Wholesale,Partner Resale,4855,Won
2024-01-07,CB-1004145,566.54,Wholesale,IoT SIM,4870,Won
2024-01-08,CB-1004034,435.21,Enterprise,Managed Support,4837,Pending
2024-01-08,CB-1004062,184.97,Consumer,Mobile Plans,4855,Lost
2024-01-09,CB-1004033,366.76,Enterprise,Managed Support,4871,Pending
2024-01-09,CB-1004040,399.63,Enterprise,Managed Support,4870,Won
2024-01-09,CB-1004052,569.84,Enterprise,Platform API,4870,Lost
2024-01-09,CB-1004074,195.60,Consumer,Mobile Plans,4837,Won
2024-01-09,CB-1004078,193.03,Consumer,Mobile Plans,4870,Won
2024-01-09,CB-1004106,212.89,Consumer,Device Protection,4837,Lost
2024-01-10,CB-1004009,478.06,Enterprise,Cloud Services,4863,Pending
2024-01-10,CB-1004011,367.40,Enterprise,Cloud Services,4870,Open
2024-01-10,CB-1004054,944.78,Enterprise,Platform API,7030,Won
2024-01-10,CB-1004065,341.28,Consumer,Mobile Plans,7030,Won
2024-01-10,CB-1004136,215.43,Wholesale,Partner Resale,4837,Won
2024-01-11,CB-1004020,458.25,Enterprise,Cloud Services,7030,Won
2024-01-11,CB-1004089,202.29,Consumer,Streaming Add-on,4863,Lost
2024-01-11,CB-1004092,135.96,Consumer,Device Protection,4870,Lost
2024-01-11,CB-1004100,157.07,Consumer,Device Protection,7030,Won
2024-01-12,CB-1004003,505.77,Enterprise,Cloud Services,4871,Lost
2024-01-12,CB-1004013,410.83,Enterprise,Cloud Services,7030,Won
2024-01-12,CB-1004098,120.62,Consumer,Device Protection,4855,Won
2024-01-12,CB-1004101,259.52,Consumer,Device Protection,4863,Won
2024-01-12,CB-1004108,236.24,Consumer,Device Protection,4855,Won
2024-01-12,CB-1004138,316.36,Wholesale,Partner Resale,4837,Lost
2024-01-13,CB-1004069,264.40,Consumer,Mobile Plans,4870,Won
2024-01-13,CB-1004110,190.89,Wholesale,Bulk Voice,4855,Lost
2024-01-13,CB-1004133,319.05,Wholesale,Partner Resale,4837,Won
2024-01-14,CB-1004005,487.96,Enterprise,Cloud Services,4871,Won
2024-01-14,CB-1004015,472.25,Enterprise,Cloud Services,4863,Open
2024-01-14,CB-1004021,791.25,Enterprise,Managed Support,4837,Pending
2024-01-14,CB-1004038,790.53,Enterprise,Managed Support,7030,Won
2024-01-14,CB-1004042,568.13,Enterprise,Platform API,7030,Lost
2024-01-14,CB-1004096,145.97,Consumer,Device Protection,7030,Won
2024-01-14,CB-1004120,367.26,Wholesale,Bulk Voice,4863,Won
2024-01-14,CB-1004121,196.81,Wholesale,Bulk Voice,4837,Won
2024-01-14,CB-1004144,428.95,Wholesale,IoT SIM,4855,Pending
2024-01-15,CB-1004016,651.58,Enterprise,Cloud Services,7030,Lost
2024-01-15,CB-1004031,436.38,Enterprise,Managed Support,4871,Won
2024-01-15,CB-1004077,226.38,Consumer,Mobile Plans,4837,Pending
2024-01-15,CB-1004142,657.88,Wholesale,IoT SIM,7030,Open
2024-01-16,CB-1004093,175.38,Consumer,Device Protection,4855,Lost
2024-01-16,CB-1004141,450.89,Wholesale,IoT SIM,4863,Won
2024-01-16,CB-1004150,396.91,Wholesale,IoT SIM,4855,Open
2024-01-17,CB-1004012,779.07,Enterprise,Cloud Services,4837,Won
2024-01-17,CB-1004025,754.40,Enterprise,Managed Support,7030,Won
2024-01-17,CB-1004047,699.12,Enterprise,Platform API,4863,Lost
2024-01-17,CB-1004071,205.44,Consumer,Mobile Plans,4855,Lost
2024-01-17,CB-1004080,176.59,Consumer,Streaming Add-on,4855,Open
2024-01-17,CB-1004112,444.73,Wholesale,Bulk Voice,4837,Won
2024-01-17,CB-1004124,403.36,Wholesale,Bulk Voice,4863,Pending
2024-01-17,CB-1004135,442.74,Wholesale,Partner Resale,4837,Lost
2024-01-17,CB-1004143,673.83,Wholesale,IoT SIM,7030,Lost
2024-01-18,CB-1004036,457.77,Enterprise,Managed Support,4871,Won
2024-01-18,CB-1004075,246.07,Consumer,Mobile Plans,4871,Lost
2024-01-18,CB-1004137,202.32,Wholesale,Partner Resale,4871,Open
2024-01-19,CB-1004001,661.92,Enterprise,Cloud Services,4863,Lost
2024-01-19,CB-1004018,878.64,Enterprise,Cloud Services,7030,Lost
2024-01-19,CB-1004019,807.79,Enterprise,Cloud Services,7030,Won
2024-01-19,CB-1004041,596.07,Enterprise,Platform API,7030,Won
2024-01-19,CB-1004046,342.94,Enterprise,Platform API,4870,Won
2024-01-19,CB-1004055,505.69,Enterprise,Platform API,4870,Pending
2024-01-19,CB-1004058,205.84,Consumer,Mobile Plans,4871,Pending
2024-01-19,CB-1004091,290.65,Consumer,Streaming Add-on,4863,Won
2024-01-19,CB-1004099,187.64,Consumer,Device Protection,4870,Won
2024-01-19,CB-1004147,276.86,Wholesale,IoT SIM,4871,Lost
2024-01-20,CB-1004008,420.83,Enterprise,Cloud Services,4863,Open
2024-01-20,CB-1004084,362.10,Consumer,Streaming Add-on,7030,Won
2024-01-20,CB-1004119,360.05,Wholesale,Bulk Voice,4870,Lost
2024-01-20,CB-1004122,163.45,Wholesale,Bulk Voice,4855,Lost
2024-01-20,CB-1004125,513.07,Wholesale,Bulk Voice,4863,Pending
2024-01-20,CB-1004130,247.70,Wholesale,Partner Resale,4870,Open
2024-01-21,CB-1004035,366.36,Enterprise,Managed Support,4837,Lost
2024-01-21,CB-1004050,725.96,Enterprise,Platform API,4870,Pending
2024-01-22,CB-1004026,334.23,Enterprise,Managed Support,4871,Pending
2024-01-22,CB-1004043,677.13,Enterprise,Platform API,4863,Lost
2024-01-22,CB-1004086,173.80,Consumer,Streaming Add-on,4855,Pending
2024-01-22,CB-1004127,427.58,Wholesale,Partner Resale,4855,Won
2024-01-22,CB-1004134,557.34,Wholesale,Partner Resale,4837,Won
2024-01-22,CB-1004139,394.94,Wholesale,Partner Resale,4855,Won
2024-01-23,CB-1004032,308.59,Enterprise,Managed Support,4870,Lost
2024-01-23,CB-1004063,180.48,Consumer,Mobile Plans,4863,Lost
2024-01-23,CB-1004072,217.75,Consumer,Mobile Plans,4870,Lost
2024-01-23,CB-1004081,198.94,Consumer,Streaming Add-on,4837,Pending
2024-01-23,CB-1004116,650.81,Wholesale,Bulk Voice,7030,Lost
2024-01-23,CB-1004132,273.56,Wholesale,Partner Resale,4870,Won
2024-01-24,CB-1004010,608.33,Enterprise,Cloud Services,4870,Open
2024-01-24,CB-1004027,810.82,Enterprise,Managed Support,4870,Pending
2024-01-24,CB-1004053,343.85,Enterprise,Platform API,4855,Pending
2024-01-24,CB-1004079,175.56,Consumer,Mobile Plans,7030,Won
2024-01-24,CB-1004085,153.97,Consumer,Streaming Add-on,4871,Lost
2024-01-24,CB-1004148,367.59,Wholesale,IoT SIM,4837,Lost
2024-01-25,CB-1004090,220.45,Consumer,Streaming Add-on,4871,Won
2024-01-25,CB-1004114,276.26,Wholesale,Bulk Voice,4837,Lost
2024-01-25,CB-1004140,283.16,Wholesale,IoT SIM,7030,Pending
2024-01-26,CB-1004004,260.37,Enterprise,Cloud Services,4871,Lost
2024-01-26,CB-1004067,105.02,Consumer,Mobile Plans,4871,Open
2024-01-26,CB-1004076,411.68,Consumer,Mobile Plans,7030,Won
2024-01-26,CB-1004103,427.24,Consumer,Device Protection,7030,Won
2024-01-26,CB-1004118,479.19,Wholesale,Bulk Voice,7030,Won
2024-01-27,CB-1004017,617.52,Enterprise,Cloud Services,7030,Won
2024-01-27,CB-1004128,299.84,Wholesale,Partner Resale,4837,Lost
2024-01-28,CB-1003999,406.90,Enterprise,Cloud Services,4855,Lost
2024-01-28,CB-1004000,689.74,Enterprise,Cloud Services,4870,Open
2024-01-28,CB-1004022,414.95,Enterprise,Managed Support,4837,Won
2024-01-28,CB-1004037,579.49,Enterprise,Managed Support,7030,Open
2024-01-28,CB-1004104,193.89,Consumer,Device Protection,7030,Lost
2024-01-28,CB-1004126,379.45,Wholesale,Bulk Voice,4863,Lost
2024-01-29,CB-1004006,581.81,Enterprise,Cloud Services,4837,Lost
2024-01-29,CB-1004030,527.02,Enterprise,Managed Support,4871,Won
2024-01-29,CB-1004056,708.69,Enterprise,Platform API,7030,Lost
2024-01-29,CB-1004117,441.80,Wholesale,Bulk Voice,4863,Pending
2024-01-29,CB-1004131,352.71,Wholesale,Partner Resale,4871,Pending
2024-01-30,CB-1004028,955.09,Enterprise,Managed Support,7030,Lost
2024-01-30,CB-1004045,490.73,Enterprise,Platform API,4837,Won
2024-01-30,CB-1004057,119.68,Consumer,Mobile Plans,4871,Lost
2024-01-30,CB-1004073,235.34,Consumer,Mobile Plans,4855,Lost
2024-01-30,CB-1004111,334.05,Wholesale,Bulk Voice,4871,Open
2024-01-30,CB-1004113,417.06,Wholesale,Bulk Voice,4871,Lost
2024-01-31,CB-1003997,394.88,Enterprise,Cloud Services,4863,Open
2024-01-31,CB-1004044,532.20,Enterprise,Platform API,4855,Won
2024-01-31,CB-1004059,168.10,Consumer,Mobile Plans,4870,Open
2024-01-31,CB-1004082,353.29,Consumer,Streaming Add-on,7030,Pending
2024-01-31,CB-1004105,206.20,Consumer,Device Protection,4870,Pending
2024-02-01,CB-1004228,166.46,Consumer,Mobile Plans,4855,Lost
2024-02-01,CB-1004236,226.11,Consumer,Mobile Plans,4870,Open
2024-02-01,CB-1004239,208.39,Consumer,Streaming Add-on,4863,Lost
2024-02-01,CB-1004247,220.94,Consumer,Streaming Add-on,4863,Won
2024-02-01,CB-1004282,491.21,Wholesale,Bulk Voice,4863,Open
2024-02-01,CB-1004306,360.51,Wholesale,IoT SIM,4837,Won
2024-02-02,CB-1004169,752.22,Enterprise,Cloud Services,4870,Pending
2024-02-02,CB-1004205,720.02,Enterprise,Platform API,4837,Lost
2024-02-02,CB-1004207,380.65,Enterprise,Platform API,4870,Lost
2024-02-02,CB-1004259,181.30,Consumer,Device Protection,4870,Won
2024-02-02,CB-1004270,335.18,Wholesale,Bulk Voice,4863,Pending
2024-02-02,CB-1004288,337.30,Wholesale,Partner Resale,4870,Lost
2024-02-03,CB-1004203,351.41,Enterprise,Platform API,4871,Open
2024-02-03,CB-1004220,221.30,Consumer,Mobile Plans,4837,Open
2024-02-03,CB-1004241,160.48,Consumer,Streaming Add-on,4837,Pending
2024-02-03,CB-1004285,515.24,Wholesale,Partner Resale,7030,Lost
2024-02-04,CB-1004155,879.06,Enterprise,Cloud Services,7030,Lost
2024-02-04,CB-1004188,470.42,Enterprise,Managed Support,4870,Lost
2024-02-04,CB-1004201,575.04,Enterprise,Platform API,4855,Lost
2024-02-04,CB-1004233,190.31,Consumer,Mobile Plans,4855,Lost
2024-02-04,CB-1004264,160.95,Consumer,Device Protection,4870,Won
2024-02-04,CB-1004267,129.89,Consumer,Device Protection,4837,Pending
2024-02-04,CB-1004269,157.78,Consumer,Device Protection,4871,Lost
2024-02-04,CB-1004281,183.76,Wholesale,Bulk Voice,4855,Won
2024-02-05,CB-1004189,335.98,Enterprise,Managed Support,4871,Won
2024-02-05,CB-1004213,239.32,Consumer,Mobile Plans,4870,Won
2024-02-05,CB-1004221,407.13,Consumer,Mobile Plans,7030,Lost
2024-02-05,CB-1004237,250.37,Consumer,Streaming Add-on,4855,Open
2024-02-05,CB-1004242,171.79,Consumer,Streaming Add-on,4837,Pending
2024-02-05,CB-1004265,341.05,Consumer,Device Protection,4870,Lost
2024-02-05,CB-1004276,402.65,Wholesale,Bulk Voice,4863,Lost
2024-02-05,CB-1004286,312.76,Wholesale,Partner Resale,4855,Lost
2024-02-05,CB-1004292,453.56,Wholesale,Partner Resale,4837,Pending
2024-02-05,CB-1004304,495.72,Wholesale,IoT SIM,7030,Lost
2024-02-05,CB-1004310,261.19,Wholesale,IoT SIM,4837,Lost
2024-02-06,CB-1004219,227.50,Consumer,Mobile Plans,4871,Pending
2024-02-06,CB-1004238,126.38,Consumer,Streaming Add-on,4837,Lost
2024-02-06,CB-1004278,374.19,Wholesale,Bulk Voice,7030,Won
2024-02-06,CB-1004284,267.17,Wholesale,Bulk Voice,4870,Won
2024-02-07,CB-1004225,186.23,Consumer,Mobile Plans,4871,Won
2024-02-07,CB-1004251,131.43,Consumer,Streaming Add-on,4871,Pending
2024-02-08,CB-1004152,308.39,Enterprise,Cloud Services,4855,Won
2024-02-09,CB-1004173,726.81,Enterprise,Cloud Services,4870,Lost
2024-02-09,CB-1004186,339.29,Enterprise,Managed Support,4855,Won
2024-02-09,CB-1004222,174.77,Consumer,Mobile Plans,7030,Pending
2024-02-09,CB-1004227,256.34,Consumer,Mobile Plans,4863,Won
2024-02-09,CB-1004263,180.70,Consumer,Device Protection,4837,Pending
2024-02-09,CB-1004291,246.97,Wholesale,Partner Resale,7030,Won
2024-02-09,CB-1004293,202.25,Wholesale,Partner Resale,4871,Won
2024-02-10,CB-1004156,575.59,Enterprise,Cloud Services,4855,Pending
2024-02-10,CB-1004176,390.52,Enterprise,Cloud Services,4871,Pending
2024-02-10,CB-1004260,177.95,Consumer,Device Protection,7030,Won
2024-02-10,CB-1004272,454.79,Wholesale,Bulk Voice,4837,Pending
2024-02-10,CB-1004311,501.92,Wholesale,IoT SIM,4863,Lost
2024-02-11,CB-1004154,643.24,Enterprise,Cloud Services,4863,Won
2024-02-11,CB-1004157,796.90,Enterprise,Cloud Services,4870,Won
2024-02-11,CB-1004168,875.01,Enterprise,Cloud Services,7030,Pending
2024-02-11,CB-1004170,678.16,Enterprise,Cloud Services,4837,Won
2024-02-11,CB-1004171,562.23,Enterprise,Cloud Services,4870,Pending
2024-02-11,CB-1004215,103.34,Consumer,Mobile Plans,4871,Pending
2024-02-11,CB-1004249,248.99,Consumer,Streaming Add-on,7030,Pending
2024-02-11,CB-1004287,606.96,Wholesale,Partner Resale,4870,Lost
2024-02-11,CB-1004303,355.07,Wholesale,IoT SIM,4837,Won
2024-02-12,CB-1004172,493.29,Enterprise,Cloud Services,4837,Lost
2024-02-12,CB-1004181,952.37,Enterprise,Managed Support,7030,Lost
2024-02-12,CB-1004194,308.22,Enterprise,Managed Support,4871,Pending
2024-02-12,CB-1004206,394.17,Enterprise,Platform API,4863,Lost
2024-02-12,CB-1004209,468.45,Enterprise,Platform API,4871,Open
2024-02-12,CB-1004246,125.98,Consumer,Streaming Add-on,4863,Pending
2024-02-12,CB-1004298,457.74,Wholesale,Partner Resale,4855,Lost
2024-02-12,CB-1004308,345.98,Wholesale,IoT SIM,4863,Won
2024-02-13,CB-1004151,658.52,Enterprise,Cloud Services,4837,Won
2024-02-13,CB-1004162,343.70,Enterprise,Cloud Services,4863,Won
2024-02-13,CB-1004232,175.70,Consumer,Mobile Plans,4855,Won
2024-02-13,CB-1004273,169.37,Wholesale,Bulk Voice,4871,Won
2024-02-13,CB-1004280,277.70,Wholesale,Bulk Voice,4863,Lost
2024-02-14,CB-1004159,398.09,Enterprise,Cloud Services,4855,Won
2024-02-14,CB-1004160,437.71,Enterprise,Cloud Services,4837,Open
2024-02-14,CB-1004183,428.29,Enterprise,Managed Support,7030,Won
2024-02-14,CB-1004214,183.48,Consumer,Mobile Plans,4855,Won
2024-02-14,CB-1004240,330.54,Consumer,Streaming Add-on,4870,Pending
2024-02-14,CB-1004257,207.92,Consumer,Device Protection,4863,Lost
2024-02-14,CB-1004294,262.74,Wholesale,Partner Resale,7030,Pending
2024-02-14,CB-1004299,579.15,Wholesale,Partner Resale,4837,Pending
2024-02-14,CB-1004305,354.97,Wholesale,IoT SIM,4871,Pending
2024-02-15,CB-1004177,854.16,Enterprise,Cloud Services,4870,Pending
2024-02-15,CB-1004196,406.37,Enterprise,Platform API,4855,Won
2024-02-15,CB-1004199,234.97,Enterprise,Platform API,4855,Won
2024-02-15,CB-1004229,168.44,Consumer,Mobile Plans,4871,Pending
2024-02-15,CB-1004243,237.39,Consumer,Streaming Add-on,4871,Lost
2024-02-15,CB-1004244,213.48,Consumer,Streaming Add-on,4871,Won
2024-02-15,CB-1004266,133.74,Consumer,Device Protection,4871,Lost
2024-02-15,CB-1004271,334.91,Wholesale,Bulk Voice,4863,Lost
2024-02-17,CB-1004182,308.49,Enterprise,Managed Support,4870,Lost
2024-02-17,CB-1004187,541.16,Enterprise,Managed Support,7030,Won
2024-02-17,CB-1004195,334.02,Enterprise,Platform API,4837,Lost
2024-02-17,CB-1004198,256.79,Enterprise,Platform API,4871,Lost
2024-02-17,CB-1004295,269.84,Wholesale,Partner Resale,4871,Lost
2024-02-17,CB-1004297,509.53,Wholesale,Partner Resale,4837,Lost
2024-02-17,CB-1004312,313.76,Wholesale,IoT SIM,4837,Won
2024-02-18,CB-1004167,557.61,Enterprise,Cloud Services,4855,Lost
2024-02-18,CB-1004258,157.35,Consumer,Device Protection,4855,Open
2024-02-19,CB-1004166,553.56,Enterprise,Cloud Services,4871,Open
2024-02-19,CB-1004180,797.02,Enterprise,Managed Support,4870,Won
2024-02-19,CB-1004185,491.04,Enterprise,Managed Support,4837,Lost
2024-02-19,CB-1004208,347.83,Enterprise,Platform API,4837,Lost
2024-02-19,CB-1004252,149.59,Consumer,Device Protection,7030,Won
2024-02-19,CB-1004253,212.52,Consumer,Device Protection,4837,Open
2024-02-19,CB-1004268,171.68,Consumer,Device Protection,4855,Lost
2024-02-20,CB-1004230,184.39,Consumer,Mobile Plans,4855,Won
2024-02-20,CB-1004248,186.33,Consumer,Streaming Add-on,4871,Open
2024-02-20,CB-1004254,256.14,Consumer,Device Protection,4855,Won
2024-02-20,CB-1004283,351.25,Wholesale,Bulk Voice,7030,Lost
2024-02-20,CB-1004289,306.23,Wholesale,Partner Resale,4855,Lost
2024-02-21,CB-1004218,123.43,Consumer,Mobile Plans,4855,Lost
2024-02-21,CB-1004274,190.84,Wholesale,Bulk Voice,4871,Lost
2024-02-22,CB-1004202,518.88,Enterprise,Platform API,4870,Won
2024-02-22,CB-1004250,330.04,Consumer,Streaming Add-on,4837,Won
2024-02-22,CB-1004262,282.06,Consumer,Device Protection,4855,Lost
2024-02-22,CB-1004277,482.45,Wholesale,Bulk Voice,4870,Lost
2024-02-22,CB-1004309,240.51,Wholesale,IoT SIM,4871,Lost
2024-02-23,CB-1004193,812.51,Enterprise,Managed Support,4870,Lost
2024-02-23,CB-1004226,283.69,Consumer,Mobile Plans,4855,Lost
2024-02-23,CB-1004235,258.67,Consumer,Mobile Plans,4855,Won
2024-02-23,CB-1004245,318.54,Consumer,Streaming Add-on,7030,Won
2024-02-23,CB-1004300,550.17,Wholesale,IoT SIM,4870,Open
2024-02-23,CB-1004302,411.27,Wholesale,IoT SIM,4855,Won
2024-02-24,CB-1004153,270.41,Enterprise,Cloud Services,4871,Pending
2024-02-24,CB-1004161,252.84,Enterprise,Cloud Services,4863,Won
2024-02-24,CB-1004163,450.19,Enterprise,Cloud Services,4870,Pending
2024-02-24,CB-1004174,480.35,Enterprise,Cloud Services,4871,Lost
2024-02-24,CB-1004200,416.88,Enterprise,Platform API,7030,Won
2024-02-24,CB-1004216,170.75,Consumer,Mobile Plans,4870,Pending
2024-02-25,CB-1004165,380.40,Enterprise,Cloud Services,7030,Won
2024-02-25,CB-1004179,464.25,Enterprise,Managed Support,4855,Won
2024-02-25,CB-1004191,224.32,Enterprise,Managed Support,4871,Pending
2024-02-25,CB-1004192,865.68,Enterprise,Managed Support,7030,Lost
2024-02-25,CB-1004210,259.68,Enterprise,Platform API,4871,Pending
2024-02-26,CB-1004164,378.00,Enterprise,Cloud Services,4871,Pending
2024-02-26,CB-1004231,178.92,Consumer,Mobile Plans,4837,Won
2024-02-26,CB-1004234,292.14,Consumer,Mobile Plans,4863,Lost
2024-02-26,CB-1004255,157.40,Consumer,Device Protection,4837,Lost
2024-02-26,CB-1004261,318.49,Consumer,Device Protection,4837,Lost
2024-02-26,CB-1004301,177.04,Wholesale,IoT SIM,4871,Open
2024-02-26,CB-1004307,310.81,Wholesale,IoT SIM,4871,Open
2024-02-27,CB-1004158,594.37,Enterprise,Cloud Services,7030,Open
2024-02-27,CB-1004175,500.56,Enterprise,Cloud Services,4863,Lost
2024-02-27,CB-1004178,280.25,Enterprise,Managed Support,4871,Won
2024-02-27,CB-1004190,431.10,Enterprise,Managed Support,4855,Lost
2024-02-27,CB-1004197,747.76,Enterprise,Platform API,4870,Open
2024-02-27,CB-1004204,862.13,Enterprise,Platform API,4870,Lost
2024-02-27,CB-1004212,448.29,Enterprise,Platform API,4837,Lost
2024-02-27,CB-1004275,240.28,Wholesale,Bulk Voice,4871,Lost
2024-02-27,CB-1004296,274.69,Wholesale,Partner Resale,7030,Open
2024-02-28,CB-1004184,644.42,Enterprise,Managed Support,4855,Lost
2024-02-28,CB-1004211,435.20,Enterprise,Platform API,4871,Won
2024-02-28,CB-1004217,243.72,Consumer,Mobile Plans,4837,Lost
2024-02-28,CB-1004223,274.29,Consumer,Mobile Plans,7030,Pending
2024-02-28,CB-1004224,153.50,Consumer,Mobile Plans,4863,Won
2024-02-28,CB-1004256,214.42,Consumer,Device Protection,7030,Pending
2024-02-28,CB-1004279,265.18,Wholesale,Bulk Voice,4863,Lost
2024-02-28,CB-1004290,340.03,Wholesale,Partner Resale,4855,Open
2024-03-01,CB-1004344,381.24,Enterprise,Managed Support,4863,Pending
2024-03-01,CB-1004367,387.30,Enterprise,Platform API,4870,Lost
2024-03-01,CB-1004386,328.42,Consumer,Mobile Plans,4837,Open
2024-03-01,CB-1004389,100.69,Consumer,Mobile Plans,4871,Lost
2024-03-02,CB-1004327,445.47,Enterprise,Cloud Services,4855,Lost
2024-03-02,CB-1004328,708.40,Enterprise,Cloud Services,4837,Won
2024-03-02,CB-1004383,302.24,Consumer,Mobile Plans,4870,Won
2024-03-02,CB-1004438,378.28,Wholesale,Bulk Voice,4837,Won
2024-03-02,CB-1004439,272.26,Wholesale,Bulk Voice,4870,Won
2024-03-02,CB-1004473,211.96,Wholesale,IoT SIM,4855,Won
2024-03-03,CB-1004316,393.82,Enterprise,Cloud Services,4863,Pending
2024-03-03,CB-1004339,529.05,Enterprise,Managed Support,4855,Won
2024-03-03,CB-1004388,275.58,Consumer,Mobile Plans,4837,Pending
2024-03-03,CB-1004402,165.90,Consumer,Streaming Add-on,4863,Open
2024-03-03,CB-1004437,563.70,Wholesale,Bulk Voice,7030,Won
2024-03-04,CB-1004333,610.13,Enterprise,Cloud Services,4863,Pending
2024-03-04,CB-1004362,824.16,Enterprise,Platform API,7030,Won
2024-03-04,CB-1004385,181.87,Consumer,Mobile Plans,4870,Lost
2024-03-04,CB-1004410,152.44,Consumer,Streaming Add-on,4855,Lost
2024-03-05,CB-1004331,327.26,Enterprise,Cloud Services,4871,Won
2024-03-05,CB-1004338,519.67,Enterprise,Managed Support,4871,Won
2024-03-05,CB-1004343,413.38,Enterprise,Managed Support,4837,Lost
2024-03-05,CB-1004353,352.17,Enterprise,Managed Support,4863,Open
2024-03-05,CB-1004375,230.50,Consumer,Mobile Plans,4871,Open
2024-03-05,CB-1004409,248.68,Consumer,Streaming Add-on,4871,Lost
